date,strategy,turnover
2013-01-31,EW,0.0
2013-02-28,EW,0.010461519851395013
2013-03-28,EW,0.0053676348227908455
2013-04-30,EW,0.01433472299257045
2013-05-31,EW,0.01009909471072687
2013-06-28,EW,0.009090719747766263
2013-07-31,EW,0.011673128551463768
2013-08-30,EW,0.01065214366240081
2013-09-30,EW,0.014027599875085332
2013-10-31,EW,0.008159849623327164
2013-11-29,EW,0.009660742116422573
2013-12-31,EW,0.007551951884486527
2014-01-31,EW,0.02064910693475948
2014-02-28,EW,0.010280780278134644
2014-03-31,EW,0.005416033014329011
2014-04-30,EW,0.002883847710939823
2014-05-30,EW,0.0070442116086574524
2014-06-30,EW,0.00680575536357423
2014-07-31,EW,0.007927282253541758
2014-08-29,EW,0.007173729542574926
2014-09-30,EW,0.011747103032290332
2014-10-31,EW,0.011459132165914918
2014-11-28,EW,0.010407207266897388
2014-12-31,EW,0.013917134282693755
2015-01-30,EW,0.019293886430802952
2015-02-27,EW,0.020733519906164823
2015-03-31,EW,0.008015835414499725
2015-04-30,EW,0.015415128346185525
2015-05-29,EW,0.00655851817599129
2015-06-30,EW,0.006302480432110444
2015-07-31,EW,0.023156233917576388
2015-08-31,EW,0.01799231933438797
2015-09-30,EW,0.011226654466470684
2015-10-30,EW,0.015000766852742785
2015-11-30,EW,0.010555023879414621
2015-12-31,EW,0.0076482713608364145
2016-01-29,EW,0.019807817538311165
2016-02-29,EW,0.011394502132610958
2016-03-31,EW,0.018167738360793745
2016-04-29,EW,0.011995705445344389
2016-05-31,EW,0.008803978422692475
2016-06-30,EW,0.012048271620003242
2016-07-29,EW,0.011302480414883145
2016-08-31,EW,0.006278843756393947
2016-09-30,EW,0.006616115425987952
2016-10-31,EW,0.006850300053170527
2016-11-30,EW,0.014655546016254573
2016-12-30,EW,0.008740620117585432
2017-01-31,EW,0.009902983205403573
2017-02-28,EW,0.005362855836321713
2017-03-31,EW,0.0069982367433274115
2017-04-28,EW,0.004515661137823798
2017-05-31,EW,0.006127152927732291
2017-06-30,EW,0.004971384816136237
2017-07-31,EW,0.007344653616058773
2017-08-31,EW,0.0059026156826266635
2017-09-29,EW,0.007236005594394218
2017-10-31,EW,0.007398237114187349
2017-11-30,EW,0.004318869598381299
2017-12-29,EW,0.004289720919962908
2018-01-31,EW,0.018064190259029708
2018-02-28,EW,0.00879792604100476
2018-03-29,EW,0.006241729866862528
2018-04-30,EW,0.007315492480846279
2018-05-31,EW,0.008027288899888387
2018-06-29,EW,0.009421585967254065
2018-07-31,EW,0.009278618435008476
2018-08-31,EW,0.00835139952987967
2018-09-28,EW,0.00634100880861245
2018-10-31,EW,0.01547017053210177
2018-11-30,EW,0.011648956110354956
2018-12-31,EW,0.023281925937814668
2019-01-31,EW,0.017118557059163285
2019-02-28,EW,0.007195939835569279
2019-03-29,EW,0.007742275279842274
2019-04-30,EW,0.007296962009583463
2019-05-31,EW,0.021210618830239898
2019-06-28,EW,0.01120457676648532
2019-07-31,EW,0.0053229897545641405
2019-08-30,EW,0.01991716729272864
2019-09-30,EW,0.00961842223169404
2019-10-31,EW,0.006643685253724024
2019-11-29,EW,0.005772527683256534
2019-12-31,EW,0.012822881321772242
2020-01-31,EW,0.01918220076768916
2020-02-28,EW,0.022490366234549718
2020-03-31,EW,0.04445710222531132
2020-04-30,EW,0.017644156354741307
2020-05-29,EW,0.010156103901470315
2020-06-30,EW,0.0071486776451264306
2020-07-31,EW,0.010730582573365857
2020-08-31,EW,0.014336706262365197
2020-09-30,EW,0.007727653361429304
2020-10-30,EW,0.007063696526383591
2020-11-30,EW,0.024850771200935512
2020-12-31,EW,0.01280443787505084
2021-01-29,EW,0.008734374394762628
2021-02-26,EW,0.0189101997067039
2021-03-31,EW,0.01230344058667774
2021-04-30,EW,0.010277818641153923
2021-05-28,EW,0.00883981313440299
2021-06-30,EW,0.01014976020622485
2021-07-30,EW,0.00890890946384823
2021-08-31,EW,0.005962047880141583
2021-09-30,EW,0.01052592107290811
2021-10-29,EW,0.011093690756965563
2021-11-30,EW,0.013222171931165712
2021-12-31,EW,0.01424829144604764
2022-01-31,EW,0.013859780543057025
2022-02-28,EW,0.014810982635915217
2022-03-31,EW,0.019333212975258418
2022-04-29,EW,0.016170592455026146
2022-05-31,EW,0.010567455720988016
2022-06-30,EW,0.014222361765384967
2022-07-29,EW,0.015211764631349503
2022-08-31,EW,0.006666858426316612
2022-09-30,EW,0.013236178890508925
2022-10-31,EW,0.017840230366021698
2022-11-30,EW,0.015116321444349975
2022-12-30,EW,0.007752395547528261
2023-01-31,EW,0.011804844371950327
2023-02-28,EW,0.006964498428925443
2023-03-31,EW,0.008671433015949373
2023-04-28,EW,0.003681478861521481
2023-05-31,EW,0.0073792909657530575
2023-06-30,EW,0.013061678975696094
2023-07-31,EW,0.011997447805088789
2023-08-31,EW,0.008026002691852357
2023-09-29,EW,0.009600071512841694
2023-10-31,EW,0.010314429480790997
2023-11-30,EW,0.016633487660582924
2023-12-29,EW,0.012198880516160644
2024-01-31,EW,0.008767411539049273
2024-02-29,EW,0.011750478481494693
2024-03-28,EW,0.008439967774294677
2024-04-30,EW,0.013237168169913063
2024-05-31,EW,0.006505676019067423
2024-06-28,EW,0.005769050687605602
2024-07-31,EW,0.009364661967363463
2024-08-30,EW,0.005887112623228392
2024-09-30,EW,0.006485204845001626
2024-10-31,EW,0.011468079215951832
2024-11-29,EW,0.010870477316100517
2024-12-31,EW,0.009935321534273893
2025-01-31,EW,0.007087033861256357
2025-02-28,EW,0.006361183857121339
2025-03-31,EW,0.011869758377972849
2025-04-30,EW,0.012175920777172021
2025-05-30,EW,0.011536451852032684
2025-06-30,EW,0.00839958424102559
2025-07-31,EW,0.00523630014137913
2025-08-29,EW,0.007075228711935985
2025-09-30,EW,0.012398230308479842
2025-10-31,EW,0.006359555393625024
2025-11-28,EW,0.00565605855668324
2013-01-31,GMV,0.405799659348928
2013-02-28,GMV,0.0021762464832529088
2013-03-28,GMV,0.0017785668751024793
2013-04-30,GMV,0.0011577459270085723
2013-05-31,GMV,0.0032335811080005626
2013-06-28,GMV,0.02250762029814117
2013-07-31,GMV,0.0049445774671298195
2013-08-30,GMV,0.002834594239281927
2013-09-30,GMV,0.003818824666044735
2013-10-31,GMV,0.07527477463495422
2013-11-29,GMV,0.0029354458072578075
2013-12-31,GMV,0.006006055278380157
2014-01-31,GMV,0.02067522659116136
2014-02-28,GMV,0.007029965017413837
2014-03-31,GMV,0.0017086223800668304
2014-04-30,GMV,0.001250397493339491
2014-05-30,GMV,0.018678006052425217
2014-06-30,GMV,0.0038606784652164706
2014-07-31,GMV,0.003559567671427528
2014-08-29,GMV,0.0030800834456019516
2014-09-30,GMV,0.0034031788251942382
2014-10-31,GMV,0.0011288200753287894
2014-11-28,GMV,0.001905079645002983
2014-12-31,GMV,0.0034969932968538717
2015-01-30,GMV,0.010836202629012623
2015-02-27,GMV,0.010729862354997672
2015-03-31,GMV,0.004616960839721508
2015-04-30,GMV,0.003117396224409394
2015-05-29,GMV,0.0050884715764407205
2015-06-30,GMV,0.001919679876042637
2015-07-31,GMV,0.015287844032209313
2015-08-31,GMV,0.00802267569615249
2015-09-30,GMV,0.007476005535473132
2015-10-30,GMV,0.011899506196178168
2015-11-30,GMV,0.0017182343148147404
2015-12-31,GMV,0.0029963739263906605
2016-01-29,GMV,0.011930060244070971
2016-02-29,GMV,0.0014989153358622648
2016-03-31,GMV,0.00942706348908035
2016-04-29,GMV,0.004630915641725451
2016-05-31,GMV,0.002934302808559938
2016-06-30,GMV,0.0027940916679332897
2016-07-29,GMV,0.002303962257275759
2016-08-31,GMV,0.0021338984870850368
2016-09-30,GMV,0.0009529518244921406
2016-10-31,GMV,0.0032437460690967995
2016-11-30,GMV,0.011087966744985661
2016-12-30,GMV,0.003905487438505381
2017-01-31,GMV,0.00032513899772913194
2017-02-28,GMV,1.1839487723541708e-16
2017-03-31,GMV,0.0
2017-04-28,GMV,1.1492543028346347e-16
2017-05-31,GMV,0.0016485534364478476
2017-06-30,GMV,0.001565882604767033
2017-07-31,GMV,0.0
2017-08-31,GMV,5.551115123125783e-17
2017-09-29,GMV,0.0
2017-10-31,GMV,0.0
2017-11-30,GMV,0.0
2017-12-29,GMV,5.941427905220564e-17
2018-01-31,GMV,0.0
2018-02-28,GMV,0.031242457530185924
2018-03-29,GMV,0.004296913740580858
2018-04-30,GMV,0.0012007079845165719
2018-05-31,GMV,0.0
2018-06-29,GMV,0.0
2018-07-31,GMV,1.1839487723541708e-16
2018-08-31,GMV,1.1839487723541708e-16
2018-09-28,GMV,0.017548496986568574
2018-10-31,GMV,0.008753422068538306
2018-11-30,GMV,0.005684090188202745
2018-12-31,GMV,0.017402473146269606
2019-01-31,GMV,0.012497907457138576
2019-02-28,GMV,0.006262398547580053
2019-03-29,GMV,0.002967742321061388
2019-04-30,GMV,0.006414176628250776
2019-05-31,GMV,0.01472275003531037
2019-06-28,GMV,0.01041607716841846
2019-07-31,GMV,0.0013179374860064015
2019-08-30,GMV,0.008510172136685222
2019-09-30,GMV,0.004287126878339671
2019-10-31,GMV,0.0037209589622353174
2019-11-29,GMV,0.004176623732913481
2019-12-31,GMV,0.006495527928097162
2020-01-31,GMV,0.006787932980000867
2020-02-28,GMV,0.016031813755187335
2020-03-31,GMV,0.06673459301549399
2020-04-30,GMV,0.01107767088444028
2020-05-29,GMV,0.007428287531540876
2020-06-30,GMV,0.004497085587860851
2020-07-31,GMV,0.027732558258015922
2020-08-31,GMV,0.0034619628636734603
2020-09-30,GMV,0.005060939345650296
2020-10-30,GMV,0.001414202847070924
2020-11-30,GMV,0.009747934857365895
2020-12-31,GMV,0.004932184834322476
2021-01-29,GMV,0.0026813743285799296
2021-02-26,GMV,0.005317908648553991
2021-03-31,GMV,0.004800385863417024
2021-04-30,GMV,0.00565181939073991
2021-05-28,GMV,0.003141174429927099
2021-06-30,GMV,0.025197170010353657
2021-07-30,GMV,0.0013540963695904003
2021-08-31,GMV,0.0009886243607896779
2021-09-30,GMV,0.0012624811785795545
2021-10-29,GMV,0.006442598578637655
2021-11-30,GMV,0.006548829759759449
2021-12-31,GMV,0.005742520317256566
2022-01-31,GMV,0.0008522161413929176
2022-02-28,GMV,0.0017468774485897773
2022-03-31,GMV,0.01050961289600304
2022-04-29,GMV,0.04006898581549056
2022-05-31,GMV,0.0034207451565104584
2022-06-30,GMV,0.006937352111417432
2022-07-29,GMV,0.003259935874021416
2022-08-31,GMV,0.002097811874347986
2022-09-30,GMV,0.0038000574630457375
2022-10-31,GMV,0.005839172995821461
2022-11-30,GMV,0.00944710643222667
2022-12-30,GMV,0.0012991021866112745
2023-01-31,GMV,0.0062009545257022385
2023-02-28,GMV,0.049094737106992685
2023-03-31,GMV,0.0017570162444703835
2023-04-28,GMV,0.0013182923709830292
2023-05-31,GMV,0.014612195121343801
2023-06-30,GMV,0.005826635065336857
2023-07-31,GMV,0.007407699556022944
2023-08-31,GMV,0.0011828817563306017
2023-09-29,GMV,0.0021834143736044493
2023-10-31,GMV,0.0026187115390195396
2023-11-30,GMV,0.0034202008240758796
2023-12-29,GMV,0.002324429773120137
2024-01-31,GMV,0.0006790470959000756
2024-02-29,GMV,0.003750649301132266
2024-03-28,GMV,0.007567302727482196
2024-04-30,GMV,0.0034369638728165798
2024-05-31,GMV,0.0006627191510488084
2024-06-28,GMV,0.0007890871518000455
2024-07-31,GMV,0.0019029722450918144
2024-08-30,GMV,0.0010740266583424355
2024-09-30,GMV,0.0026021355673668677
2024-10-31,GMV,0.0058807570223950705
2024-11-29,GMV,0.0008016260581371361
2024-12-31,GMV,0.0012619190817246039
2025-01-31,GMV,0.004337525003318432
2025-02-28,GMV,0.03603850887819493
2025-03-31,GMV,0.05639711095356764
2025-04-30,GMV,0.004101625299685839
2025-05-30,GMV,0.0070897627735071285
2025-06-30,GMV,0.004294220396789445
2025-07-31,GMV,0.00317857634678679
2025-08-29,GMV,0.0004159589511363413
2025-09-30,GMV,0.008211414006602908
2025-10-31,GMV,0.002354089193105411
2025-11-28,GMV,0.00239412968847608
2013-01-31,ERC,0.2897524390225945
2013-02-28,ERC,0.0072807019340066954
2013-03-28,ERC,0.003747423845787027
2013-04-30,ERC,0.010409987939734206
2013-05-31,ERC,0.007749240074709906
2013-06-28,ERC,0.007290995383411453
2013-07-31,ERC,0.008695755435049489
2013-08-30,ERC,0.006095463596049431
2013-09-30,ERC,0.01305927984999777
2013-10-31,ERC,0.04149710847650645
2013-11-29,ERC,0.01550153629629546
2013-12-31,ERC,0.010156800346882662
2014-01-31,ERC,0.018779269583305155
2014-02-28,ERC,0.01042416398315233
2014-03-31,ERC,0.011337294675036979
2014-04-30,ERC,0.006310840716646927
2014-05-30,ERC,0.00639808269659441
2014-06-30,ERC,0.006777009349013603
2014-07-31,ERC,0.00667458079491948
2014-08-29,ERC,0.006003954306239935
2014-09-30,ERC,0.01090569493957642
2014-10-31,ERC,0.009125345578827552
2014-11-28,ERC,0.010162363519663209
2014-12-31,ERC,0.009822198343953453
2015-01-30,ERC,0.01671432390806159
2015-02-27,ERC,0.011456889437939023
2015-03-31,ERC,0.008824110894018813
2015-04-30,ERC,0.010503342298266497
2015-05-29,ERC,0.008213953810421035
2015-06-30,ERC,0.008229280132061867
2015-07-31,ERC,0.017292485458105848
2015-08-31,ERC,0.0112090440535135
2015-09-30,ERC,0.007268179823419766
2015-10-30,ERC,0.013149977319637067
2015-11-30,ERC,0.00842376574542069
2015-12-31,ERC,0.006467653767341614
2016-01-29,ERC,0.01239983186904996
2016-02-29,ERC,0.007555458448568801
2016-03-31,ERC,0.012940440748746129
2016-04-29,ERC,0.01030030291383962
2016-05-31,ERC,0.006985843871472722
2016-06-30,ERC,0.008601591038664529
2016-07-29,ERC,0.009233303401756512
2016-08-31,ERC,0.006300322431619494
2016-09-30,ERC,0.004947267260828288
2016-10-31,ERC,0.008928887227302819
2016-11-30,ERC,0.010353065410036513
2016-12-30,ERC,0.007049672756831507
2017-01-31,ERC,0.005807719230415041
2017-02-28,ERC,0.005167433972249683
2017-03-31,ERC,0.005072169960087358
2017-04-28,ERC,0.004213688265594446
2017-05-31,ERC,0.004734441020161621
2017-06-30,ERC,0.004591296821207767
2017-07-31,ERC,0.0020573323351706294
2017-08-31,ERC,0.004922653486310494
2017-09-29,ERC,0.006229335882496325
2017-10-31,ERC,0.004773267698820593
2017-11-30,ERC,0.0033131077346409722
2017-12-29,ERC,0.00389308979088801
2018-01-31,ERC,0.015187496747573415
2018-02-28,ERC,0.005534157773183536
2018-03-29,ERC,0.004410383356873739
2018-04-30,ERC,0.005930018882973245
2018-05-31,ERC,0.0066983767178246945
2018-06-29,ERC,0.007562359613493549
2018-07-31,ERC,0.010109364324904727
2018-08-31,ERC,0.006622160515295485
2018-09-28,ERC,0.007648622105420399
2018-10-31,ERC,0.009896560584472629
2018-11-30,ERC,0.009024093166011049
2018-12-31,ERC,0.014595325302706175
2019-01-31,ERC,0.01666387904863214
2019-02-28,ERC,0.00504554653298386
2019-03-29,ERC,0.006312610664272876
2019-04-30,ERC,0.0048999449385667
2019-05-31,ERC,0.015495446775484974
2019-06-28,ERC,0.011525884360907953
2019-07-31,ERC,0.004204563350372548
2019-08-30,ERC,0.01545814139210119
2019-09-30,ERC,0.005884405164020445
2019-10-31,ERC,0.004508198013466667
2019-11-29,ERC,0.005016791023435777
2019-12-31,ERC,0.008596882888164771
2020-01-31,ERC,0.014220754172515754
2020-02-28,ERC,0.013724812752488592
2020-03-31,ERC,0.05700064007548578
2020-04-30,ERC,0.028411028008739785
2020-05-29,ERC,0.014832269092995374
2020-06-30,ERC,0.012766239684606204
2020-07-31,ERC,0.011683508818775518
2020-08-31,ERC,0.012132934896172176
2020-09-30,ERC,0.006182947145774116
2020-10-30,ERC,0.004713520451295552
2020-11-30,ERC,0.020968015686074135
2020-12-31,ERC,0.01334681784276194
2021-01-29,ERC,0.00602463047903674
2021-02-26,ERC,0.014257165460232875
2021-03-31,ERC,0.008681373934923492
2021-04-30,ERC,0.008533170248483844
2021-05-28,ERC,0.0072419190114444455
2021-06-30,ERC,0.008650783097145166
2021-07-30,ERC,0.005510225292021088
2021-08-31,ERC,0.004899921002561924
2021-09-30,ERC,0.008628692556854185
2021-10-29,ERC,0.009600956918911576
2021-11-30,ERC,0.011160601993056025
